sample_id,model,question,technique,generated_answer,latency_sec,tokens,ground_truth,quality_score
51,llama-3.1-8b-instant,"Lester R. Brown ne earth ke chaar pramukh biological systems ka naam bataya hai, unke mahatva ko bhi samjhaaye. Lester R. Brown ne apni kitab The Global Economic Prospect mein kaha hai ki earth ke chaar pramukh biological systems hain - fisheries, forests, grasslands, aur croplands - jo global economic system ki neev banate hain. In systems se hume food milti hai, aur ye industry ke liye lagbhag saare raw materials bhi provide karte hain, minerals aur petroleum-derived synthetics ko chhodkar.",few_shot,"Bhaiya, Lester R. Brown ne apni kitab The Global Economic Prospect mein bataya hai ki earth ke chaar pramukh biological systems hain jo global economy ko support karte hain. Ye chaar systems hain:

Pehla system hai fisheries. Yeh samudra mein paani ke creatures ko produce karta hai, jo hume food milti hai aur hume nutrition aur protien provide karta hai. Iske alawa, fisheries industry ke liye lagbhag saare raw materials bhi provide karte hain, jaise fish oil aur fish meal.

Dusra system hai fore",6.024,633,"Lester R. Brown ne earth ke chaar pramukh biological systems ko fisheries, forests, grasslands, aur croplands bataya hai. Ye systems bohot mahatvapoorn hain kyunki ve global economic system ki neev banate hain, hume food aur industry ke liye lagbhag saare raw materials provide karte hain, minerals a",8.5
51,llama-3.1-8b-instant,"Lester R. Brown ne earth ke chaar pramukh biological systems ka naam bataya hai, unke mahatva ko bhi samjhaaye. Lester R. Brown ne apni kitab The Global Economic Prospect mein kaha hai ki earth ke chaar pramukh biological systems hain - fisheries, forests, grasslands, aur croplands - jo global economic system ki neev banate hain. In systems se hume food milti hai, aur ye industry ke liye lagbhag saare raw materials bhi provide karte hain, minerals aur petroleum-derived synthetics ko chhodkar.",chain_of_thought,"Arre, yeh question bahut hi sahi hai. Lester R. Brown ne earth ke chaar pramukh biological systems ka naam bataya hai, aur yeh unke mahatva ko samajhne ke liye bahut hi mahatvapoorn hai. Toh hum isse step-by-step mein samjhenge.

1. **Fisheries**: Arre, ye sabse pehle systems hai jismein humare liye fish aur anya jal-jeev jatien prapt hote hain. Fisheries humare liye food ki ek mahatvapoorn source hai, aur ye industry ke liye bhi lagbhag saare raw materials provide karte hain.

2. **Forests**: Y",7.047,661,"Lester R. Brown ne earth ke chaar pramukh biological systems ko fisheries, forests, grasslands, aur croplands bataya hai. Ye systems bohot mahatvapoorn hain kyunki ve global economic system ki neev banate hain, hume food aur industry ke liye lagbhag saare raw materials provide karte hain, minerals a",8.5
51,llama-3.1-8b-instant,"Lester R. Brown ne earth ke chaar pramukh biological systems ka naam bataya hai, unke mahatva ko bhi samjhaaye. Lester R. Brown ne apni kitab The Global Economic Prospect mein kaha hai ki earth ke chaar pramukh biological systems hain - fisheries, forests, grasslands, aur croplands - jo global economic system ki neev banate hain. In systems se hume food milti hai, aur ye industry ke liye lagbhag saare raw materials bhi provide karte hain, minerals aur petroleum-derived synthetics ko chhodkar.",structured_context,"{""answer"": ""Lester R. Brown ne earth ke chaar pramukh biological systems ka naam bataya hai - fisheries, forests, grasslands, aur croplands."", ""explanation"": ""Ye four systems hain jo global economic system ki neev banate hain aur humein food aur industry ke liye raw materials provide karte hain. Ye systems hain: 
- Fisheries: jahan se hume machhali aur anya jaljivhita milti hain.
- Forests: jahan se hume timba, teev aur anya dravya milti hain.
- Grasslands: jahan se hume ghans, bhoora, aur anya ",5.639,450,"Lester R. Brown ne earth ke chaar pramukh biological systems ko fisheries, forests, grasslands, aur croplands bataya hai. Ye systems bohot mahatvapoorn hain kyunki ve global economic system ki neev banate hain, hume food aur industry ke liye lagbhag saare raw materials provide karte hain, minerals a",8.5
51,llama-3.1-8b-instant,"Lester R. Brown ne earth ke chaar pramukh biological systems ka naam bataya hai, unke mahatva ko bhi samjhaaye. Lester R. Brown ne apni kitab The Global Economic Prospect mein kaha hai ki earth ke chaar pramukh biological systems hain - fisheries, forests, grasslands, aur croplands - jo global economic system ki neev banate hain. In systems se hume food milti hai, aur ye industry ke liye lagbhag saare raw materials bhi provide karte hain, minerals aur petroleum-derived synthetics ko chhodkar.",hierarchical_context,"Namaste, Class 9-11 students! Aaj hum Lester R. Brown kee vachan mein aaye hain, jo neeche diye gaye chaar pramukh biological systems ke baare mein bataya hai. 

In chaar pramukh biological systems mein se pehle hai - **Fisheries**. Yah system samudra, jheel, aur nadiyon mein pani ke jeev jantoo ko samajhta hai. Yah humein machhli, magur, aur anya jeev jantoo kee pradan karta hai, jo hamaare aahaar kee ek mahatvapoorn chhaaj hota hai. Iske alaava, fisheries hamaaree arthvyavastha ko bhi sthaanan",5.337,892,"Lester R. Brown ne earth ke chaar pramukh biological systems ko fisheries, forests, grasslands, aur croplands bataya hai. Ye systems bohot mahatvapoorn hain kyunki ve global economic system ki neev banate hain, hume food aur industry ke liye lagbhag saare raw materials provide karte hain, minerals a",8.5
51,llama-3.1-8b-instant,"Lester R. Brown ne earth ke chaar pramukh biological systems ka naam bataya hai, unke mahatva ko bhi samjhaaye. Lester R. Brown ne apni kitab The Global Economic Prospect mein kaha hai ki earth ke chaar pramukh biological systems hain - fisheries, forests, grasslands, aur croplands - jo global economic system ki neev banate hain. In systems se hume food milti hai, aur ye industry ke liye lagbhag saare raw materials bhi provide karte hain, minerals aur petroleum-derived synthetics ko chhodkar.",rag_style,"Arre, Lester R. Brown ne kahaa hai ki prithve ke chaar pramukh jaivik systems hain:

1. Fisheries (machhliyon ke jalween system): Ye humein apna aahar (food) aur saamagri provide karte hain.
2. Forests (van): Ye humein khad, aahar, aur saamagri provide karte hain, aur bhee humein oxygen dete hain.
3. Grasslands (gachh ke khet): Ye humein aahar, khad, aur saamagri provide karte hain, aur bhee humein oxygen dete hain.
4. Croplands (khet): Ye humein aahar, khad, aur saamagri provide karte hain, aur",8.547,403,"Lester R. Brown ne earth ke chaar pramukh biological systems ko fisheries, forests, grasslands, aur croplands bataya hai. Ye systems bohot mahatvapoorn hain kyunki ve global economic system ki neev banate hain, hume food aur industry ke liye lagbhag saare raw materials provide karte hain, minerals a",8.5
51,llama-3.1-8b-instant,"Lester R. Brown ne earth ke chaar pramukh biological systems ka naam bataya hai, unke mahatva ko bhi samjhaaye. Lester R. Brown ne apni kitab The Global Economic Prospect mein kaha hai ki earth ke chaar pramukh biological systems hain - fisheries, forests, grasslands, aur croplands - jo global economic system ki neev banate hain. In systems se hume food milti hai, aur ye industry ke liye lagbhag saare raw materials bhi provide karte hain, minerals aur petroleum-derived synthetics ko chhodkar.",tree_of_thought,"Mujhe chaar tarah se sochne ka mauka mila hai:

1. **Sochne ka pehla tareeka**: Lester R. Brown ne apni kitab The Global Economic Prospect mein earth ke chaar pramukh biological systems ka naam diya hai - fisheries, forests, grasslands, aur croplands. In systems se hume food milti hai aur industry ke liye lagbhag saare raw materials provide hota hai.

2. **Sochne ka doosra tareeka**: In chaar pramukh biological systems ke mahatva ko samajhne ka ek tareeka yeh hai ki ye systems humare liye asaan ",3.934,599,"Lester R. Brown ne earth ke chaar pramukh biological systems ko fisheries, forests, grasslands, aur croplands bataya hai. Ye systems bohot mahatvapoorn hain kyunki ve global economic system ki neev banate hain, hume food aur industry ke liye lagbhag saare raw materials provide karte hain, minerals a",8.5
51,llama-3.1-8b-instant,"Lester R. Brown ne earth ke chaar pramukh biological systems ka naam bataya hai, unke mahatva ko bhi samjhaaye. Lester R. Brown ne apni kitab The Global Economic Prospect mein kaha hai ki earth ke chaar pramukh biological systems hain - fisheries, forests, grasslands, aur croplands - jo global economic system ki neev banate hain. In systems se hume food milti hai, aur ye industry ke liye lagbhag saare raw materials bhi provide karte hain, minerals aur petroleum-derived synthetics ko chhodkar.",agentic_context,"Bhai, maine samjha hai ki aap Lester R. Brown ke bare mein puchh rahe hain, jinhone earth ke chaar pramukh biological systems ka naam bataya hai. 

Unki kitab The Global Economic Prospect se lekar, main jaanta hoon ki yeh chaar systems hain:

1. **Fisheries**: Yeh ek mahatvapoorn system hai jo humein machhali aur anya jaljeeviyon ka srot pradaan karta hai. Isse hume protein ke srot mein bhi madad milta hai, jo humare shareer ke liye mahatvapoorn hai.

2. **Forests**: Inka mahatva bahut adhik hai",7.145,638,"Lester R. Brown ne earth ke chaar pramukh biological systems ko fisheries, forests, grasslands, aur croplands bataya hai. Ye systems bohot mahatvapoorn hain kyunki ve global economic system ki neev banate hain, hume food aur industry ke liye lagbhag saare raw materials provide karte hain, minerals a",8.5
52,llama-3.1-8b-instant,"Sir, kya humne Jagadish Chandra Bose ke baare me padha tha, unka contribution science me kya tha?",zero_shot,"Bilkul, sir! Jagadish Chandra Bose ek bahut hi prasiddh vigyanik the. Unhone science mein kai mahatvapurn yogdan diye. Unka sabse bada yogdan radio communication aur plant physiology ke kshetra mein tha.

Unhone pehle waala wireless radio communication system banaya, jo ki unhone ""microwave"" kehte hain. Isne unhe radio communication ke kshetra mein ek naya mukhyaatma banaya.

Unhone plant physiology ke kshetra mein bhi kai naye pehluon ko khulaya. Unhone dikhaya ki jeev hai ya plant hai, voh bhi",2.921,317,"Haan, humne Jagadish Chandra Bose ke baare me padha tha, unka contribution science me bahut bada tha, unhone many scientific experiments kiye aur plants ke baare me bahut kuch discover kiya.",8.5
52,llama-3.1-8b-instant,"Sir, kya humne Jagadish Chandra Bose ke baare me padha tha, unka contribution science me kya tha?",few_shot,"Bhaiya, haan, humne Jagadish Chandra Bose ke baare me padha tha. Vah ek bahut hi prasidh bengali visheshagya the. Unka contribution science me bahut bada tha. Unhone phone aur radio jaisi cheezon ko pehle banaya tha. Unhone ""transistor"" ki concept ko bhi pehle introduce kiya tha. Bose ek bahut hi mahant visheshagya the, unhone plant physiology, radio communication aur electronics jaisi kai fields me kaam kiya. Unke kaam ne future ki technology ko badalne me madad ki.",2.481,245,"Haan, humne Jagadish Chandra Bose ke baare me padha tha, unka contribution science me bahut bada tha, unhone many scientific experiments kiye aur plants ke baare me bahut kuch discover kiya.",8.5
52,llama-3.1-8b-instant,"Sir, kya humne Jagadish Chandra Bose ke baare me padha tha, unka contribution science me kya tha?",chain_of_thought,"Arre bhai, yeh sawal bahut hi achha hai. Toh hum iske bare mein sochenge:

1. Jagadish Chandra Bose kaun tha?: Voh ek Bharatiya vidwan the, jo science aur technology mein bahut hi mahatvapoorn yogdan diya. Unka janm 1858 mein Bengal mein hua tha.

2. Unka contribution science me kaun si?: Bose ne science mein kai naye khel khele the. Unhone radio aur microwave ke kshetra mein kaam kiya aur wireless communication ke liye ek purana technology banaya.

3. Unka sabse mahatvapoorn contribution kaun s",3.945,472,"Haan, humne Jagadish Chandra Bose ke baare me padha tha, unka contribution science me bahut bada tha, unhone many scientific experiments kiye aur plants ke baare me bahut kuch discover kiya.",8.5
52,llama-3.1-8b-instant,"Sir, kya humne Jagadish Chandra Bose ke baare me padha tha, unka contribution science me kya tha?",structured_context,"{""answer"": ""Haa, humne Jagadish Chandra Bose ke baare me padha tha"", 
""explanation"": ""Unhone science me bahut sakaratmak yogdan diya tha. Unka contribution science me iss prakaar tha:
- Vibhinn prakaar ke plants aur animals ki prakritik upasthitiyon ko samajhne ke liye unhone vibhinn prayaogik yanthraon ka upyog kiya tha.
- Unhone radio communication ke liye 'wireless telegraphy' ka avishkaar kiya tha.
- Unhone plants aur animals ke prakash aur paryavaran par asar ko samajhne ke liye unhone 'gro",3.669,291,"Haan, humne Jagadish Chandra Bose ke baare me padha tha, unka contribution science me bahut bada tha, unhone many scientific experiments kiye aur plants ke baare me bahut kuch discover kiya.",8.5
52,llama-3.1-8b-instant,"Sir, kya humne Jagadish Chandra Bose ke baare me padha tha, unka contribution science me kya tha?",hierarchical_context,"Bilkul, aapne Jagadish Chandra Bose ke baare mein padha hoga. Vah ek prasiddh Bharatiya vigan aur udyogpati tha, jo 19vi aur 20vi shatabdi ke beech mein rehte the. Unka janm 30 November 1858 ko Bengal mein hua tha.

Jagadish Chandra Bose ke contribution science mein bahut mahatvapoorn the. Unhone pratham duniya mein radio communication aur wireless communication ka vikas kiya. Unhone 1895 mein radio signals ko pratham bar apne laboratory mein send kiya tha. Iske alawa, unhone microwave energy au",2.8,442,"Haan, humne Jagadish Chandra Bose ke baare me padha tha, unka contribution science me bahut bada tha, unhone many scientific experiments kiye aur plants ke baare me bahut kuch discover kiya.",8.5
52,llama-3.1-8b-instant,"Sir, kya humne Jagadish Chandra Bose ke baare me padha tha, unka contribution science me kya tha?",rag_style,"Sir, haan, humne Jagadish Chandra Bose ke baare me padha tha. Unka contribution science me bahut prabhavi tha. Ve ek mahatvapoorn bharatiya vigan aur bhautiki vigyaani the. Unhone radio communication ki pehli koshish ki thi aur ve radio ki pehli kheti ki koshish karne wale bhi the. Unhone plant physiology aur cellular biology mein bhi kai mahatvapurn khone diye.

Iske alava, ve ek adhyatmik aur rachnatmakta yogi the. Unhone 'Nabin Chandra Das' ki pasandida katha 'Kadambari' par ek natak bhi likh",4.643,300,"Haan, humne Jagadish Chandra Bose ke baare me padha tha, unka contribution science me bahut bada tha, unhone many scientific experiments kiye aur plants ke baare me bahut kuch discover kiya.",8.5
52,llama-3.1-8b-instant,"Sir, kya humne Jagadish Chandra Bose ke baare me padha tha, unka contribution science me kya tha?",tree_of_thought,"Bhai, maine is baare me kai tarah socha hai:

1. **Jagadish Chandra Bose ke baare me padha tha**: Mainne yeh socha hai ki humne padha tha ki unhone radio communication ki shuruaat ki thi. Unhone radio communication ke liye ek device banaya tha, jiska naam ""wireless telegraphy"" tha.

2. **Science me unka contribution**: Mainne yeh socha hai ki unhone plant physiology ki kshetra me bahut kuch karya kiya tha. Unhone plant response ki kshamataon ko samajhne ke liye kai experiment kiye the. Unhone ek",4.161,495,"Haan, humne Jagadish Chandra Bose ke baare me padha tha, unka contribution science me bahut bada tha, unhone many scientific experiments kiye aur plants ke baare me bahut kuch discover kiya.",8.5
52,llama-3.1-8b-instant,"Sir, kya humne Jagadish Chandra Bose ke baare me padha tha, unka contribution science me kya tha?",agentic_context,"Pehle toh main samajhne ki koshish karta hoon. 

Question yeh hai: Sir, kya humne Jagadish Chandra Bose ke baare me padha tha, unka contribution science me kya tha?

Step 1: Pehle toh main samajhta hoon ki Jagadish Chandra Bose ek prasiddh vishva vyapak vigyanee the, unka janm 30 November 1858 ko Bikrampur, Bengal (ab Bangladesh) mein hua tha.

Step 2: Ab main yeh yaad karta hoon ki unke contribution science mein bahut hi mahatvapoorn the. Ve ek mahila visheshagya the, lekin unhone apne samay me",4.395,594,"Haan, humne Jagadish Chandra Bose ke baare me padha tha, unka contribution science me bahut bada tha, unhone many scientific experiments kiye aur plants ke baare me bahut kuch discover kiya.",8.5
53,llama-3.1-8b-instant,Kya humein earthquake ke baad tsunami ki chetavani mil sakti hai?,zero_shot,"Bilkul, tsunami ke liye chetavani mil sakti hai. Lekin yeh zaroori hai ki hum earthquake ka theek se samna kar sakein. Jaise ki:

1. Pehle earthquake ki warning system par dhyan de. Yeh system aapko pahle se hi tsunami ki warning dete hain.
2. Apne gaon ya sheher ka map jaante hue, tsunami ki warning aane par tairte samay ka pata laga lein.
3. Apne ghar ka plan banayein, jismein aapko pahle se hi tsunami ke liye taiyaar hona hoga.
4. Apne parivaar aur doston ka dhyan rakhein aur unhe bhi tsunami",3.74,316,"Haan, earthquake ke baad tsunami ki chetavani mil sakti hai. Tsunami warning systems detect changes in ocean waves and alert authorities, who then warn people in the affected areas. Yeh system bahut tezi se kaam karta hai taaki logon ko samay par chetavani mil sake.",8.5
